title,Capacity_GB,Generation,Speed_MHz,Latency,Voltage,Brand,Is_kit,Is_gaming,Final_Price
"A-Tech 32GB Kit (2x16GB) RAM for Dell Inspiron 15 3535 (Ryzen 3 7330U, 7 7730U) Laptop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for HP ProBook 440 G10, 445 G10, 450 G10, 455 G10 Laptop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for Dell Precision 3561, 5750, 5760, 7550, 7750, M5560 | DDR4 3200MHz PC4-25600 SODIMM Non-ECC Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for HP Pavilion 15 15-eg3097nr, 15-eh3047nr, 15t-eg300, 15z-eh300 Laptop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
A-Tech 32GB (2x16GB) RAM for Dell Precision Mobile Workstation 7560 | DDR4 3200MHz PC4-25600 Non ECC SO-DIMM 1.2V - Laptop & Notebook Memory Upgrade Kit,32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for Dell Latitude 5521, 5520, 5430 Rugged, 5421, 5420 Laptop | DDR4 3200 MHz SODIMM PC4-25600 Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
A-Tech 32GB RAM Kit for Lenovo Legion 5 15IMH05H (2 x 16GB) DDR4 3200 MHz PC4-25600 Non-ECC Unbuffered SODIMM 260-Pin Laptop Notebook PC Memory Upgrade,32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for ASUS A3202, A3402, A3402WBA All-in-One Desktop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for Dell OptiPlex 7010 SFF, 7010 Tower | DDR4 3200MHz PC4-25600 DIMM 1.2V 288-Pin Non-ECC UDIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
A-Tech 32GB Kit (2x16GB) RAM for HP Pavilion TP01-3025t Desktop | DDR4 3200MHz PC4-25600 DIMM 1.2V 288-Pin Non-ECC UDIMM Memory Upgrade,32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for GIGABYTE G242-Z11 MZ12-HD3, G262-ZR0 MZ62-HD5, R162-Z11 MZ12-HD2, W291-Z00 MZ01-CE1 | DDR4 3200MHz PC4-25600 ECC RDIMM 1Rx4 Registered Server Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,539.98
DDR5 32GB 5600MHz Ram（16GB×2）(PC4-44800) Desktop (DIMM) Computer Memory CL42 (5600MT/s XMP3.0/Expo) with Heatsink White Acclamator,32.0,5.0,5600.0,42.0,1.25,unknown,0.0,1.0,369.99
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with MSI Z790 Project Zero Motherboard,32.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,578.99
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASRock Z790 Taichi Z790 Taichi Carrara Z790 Taichi Lite MBD,32.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,578.99
【RGB DDR5 RAM】 GIGASTONE Game Turbo 64GB Kit (4x16GB) DDR5 6000MHz PC5-48000 CL40-40-40-76 Intel XMP 3.0 AMD Expo 1.3V UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory - Black,64.0,5.0,6000.0,40.0,1.3,unknown,1.0,1.0,1040.99
NEMIX RAM 32GB (2X16GB) DDR5 5600MHZ PC5-44800 1Rx8 1.1V 288-PIN CL46 Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with Supermicro C9Z790-CGW Motherboard,32.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,598.99
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASUS ROG Maximus Z890 APEX Motherboard,32.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,578.99
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASRock Z790 Lightning WiFi Motherboard,32.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,578.99
TEAMGROUP T-Force Delta RGB DDR5 Ram 32GB (2x16GB) 6000MHz PC5-48000 CL28 Intel XMP 3.0 AMD Expo Compatible Desktop Memory Black FF3D532G6000HC28ADC01,32.0,5.0,6000.0,28.0,1.25,teamgroup,1.0,1.0,649.99
G.SKILL Trident Z5 Royal Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 6400MT/s CL30-39-39-102 1.40V Desktop Computer Memory U-DIMM - Silver (F5-6400J3039G16GX2-TR5S),32.0,5.0,6400.0,30.0,1.4,g.skill,1.0,1.0,559.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD Expo) 64GB (2x32GB) 6000MT/s CL32-38-38-96 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3238G32GX2-TZ5NR),64.0,5.0,6000.0,32.0,1.4,g.skill,1.0,1.0,949.99
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with MSI B650M Project Zero Motherboard,32.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,578.99
Patriot Memory Viper Elite 5 TUF Gaming RGB DDR5 RAM 32GB (2X16GB) 6000MT/s CL36 1.35v UDIMM Desktop Gaming Memory Kit Compatible with Intel XMP/AMD Expo - PVER532G60C36KT,32.0,5.0,6000.0,36.0,1.35,patriot memory,1.0,1.0,695.57
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with Dell Alienware Aurora R15,32.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,578.99
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with MSI B760M Project Zero Motherboard,32.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,578.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD Expo) 32GB (2x16GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory U-DIMM - Matte White (F5-6400J3239G16GX2-TZ5NRW),32.0,5.0,6400.0,32.0,1.4,g.skill,1.0,1.0,519.99
NEMIX RAM 32GB (2X16GB) DDR5 5200MHZ PC5-41600 1Rx8 1.1V CL44 288-PIN NON-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASRock Z790 Taichi Z790 Taichi Carrara Z790 Taichi Lite Motherboard,32.0,5.0,5200.0,44.0,1.1,unknown,1.0,0.0,598.99
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with MSI X670E Gaming Plus WiFi Gaming Motherboard,32.0,5.0,4800.0,40.0,1.1,unknown,1.0,1.0,578.99
NEMIX RAM 32GB (2X16GB) DDR5 5200MHZ PC5-41600 1Rx8 1.1V CL44 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with SUPERMICRO Desktop Gaming SuperWorkstation SYS-531AD-I C9Z790-CG,32.0,5.0,5200.0,44.0,1.1,unknown,1.0,1.0,598.99
NEMIX RAM 32GB (2X16GB) DDR5 5200MHZ PC5-41600 1Rx8 1.1V CL44 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT,32.0,5.0,5200.0,44.0,1.1,unknown,1.0,0.0,598.99
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASRock Z790 LiveMixer B650 LiveMixer Broadcasting Motherboard,32.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,578.99
G.SKILL Flare X5 Series DDR5 RAM (AMD EXPO) 64GB (2x32GB) 6000MT/s CL28-36-36-96 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J2836G32GX2-FX5),64.0,5.0,6000.0,28.0,1.4,g.skill,1.0,0.0,1049.99
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASUS ROG Strix Z890-I Gaming WiFi Motherboard,32.0,5.0,4800.0,40.0,1.1,unknown,1.0,1.0,578.99
KLEVV CRAS V 32GB (2X16GB) DDR5 RGB Gaming RAM 6000MT/S PC5-48000 Unbuffered Non-ECC 1.35V CL30 Memory Module KIT,32.0,5.0,6000.0,30.0,1.35,unknown,1.0,1.0,899.45
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 64GB (2x32GB) 6000MT/s CL32-38-38-96 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3238G32GX2-TZ5RK),64.0,5.0,6000.0,32.0,1.4,g.skill,1.0,1.0,939.99
G.SKILL Trident Z5 Royal Neo Series DDR5 RAM (AMD EXPO) 64GB (2x32GB) 6000MT/s CL26-36-36-96 1.45V Desktop Computer Memory U-DIMM - Silver (F5-6000J2636H32GX2-TR5NS),64.0,5.0,6000.0,26.0,1.45,g.skill,1.0,1.0,1259.99
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 6400MT/s CL30-39-39-102 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6400J3039G16GX2-TZ5RK),32.0,5.0,6400.0,30.0,1.4,g.skill,1.0,1.0,549.99
【DDR5 RAM】 GIGASTONE Game PRO 64GB Kit (4x16GB) DDR5 6000MHz PC5-48000 CL40-40-40-76 Intel XMP 3.0 AMD Expo 1.3v UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory – White,64.0,5.0,6000.0,40.0,1.3,unknown,1.0,1.0,998.99
CORSAIR VENGEANCE RGB DDR5 64GB (2x32GB) DDR5 6000MHz CL40 AMD EXPO Intel XMP iCUE Compatible Computer Memory – Gray (CMH64GX5M2B6000Z40),64.0,5.0,6000.0,40.0,1.25,corsair,1.0,1.0,949.99
NEMIX RAM 32GB (2X16GB) DDR5 5200MHZ PC5-41600 1Rx8 1.1V CL44 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with SUPERMICRO Desktop Gaming SuperWorkstation MBD-C9Z790-CGW,32.0,5.0,5200.0,44.0,1.1,unknown,1.0,1.0,598.99
G.SKILL Trident Z5 Royal Neo Series DDR5 RAM (AMD Expo) 64GB (2x32GB) 6000MT/s CL30-36-36-96 1.40V Desktop Computer Memory U-DIMM - Silver (F5-6000J3036G32GX2-TR5NS),64.0,5.0,6000.0,30.0,1.4,g.skill,1.0,1.0,1029.99
G.SKILL Trident Z5 Royal Neo Series DDR5 RAM (AMD EXPO) 96GB (2x48GB) 6000MT/s CL30-36-36-96 1.35V Desktop Computer Memory U-DIMM - Silver (F5-6000J3036F48GX2-TR5NS),96.0,5.0,6000.0,30.0,1.35,g.skill,1.0,1.0,1349.99
G.SKILL Ripjaws S5 Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 6000MT/s CL32-38-38-96 1.35V Desktop Computer Memory U-DIMM - Matte White (F5-6000J3238F16GA2-RS5W),32.0,5.0,6000.0,32.0,1.35,g.skill,1.0,1.0,479.99
G.SKILL Trident Z5 Royal Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory U-DIMM - Silver (F5-6400J3239G16GX2-TR5S),32.0,5.0,6400.0,32.0,1.4,g.skill,1.0,1.0,539.99
NEMIX RAM 128GB (4X32GB) DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASUS ROG Strix Z890-F Gaming WiFi Motherboard,128.0,5.0,5600.0,46.0,1.1,unknown,1.0,1.0,2396.99
TEAMGROUP Elite DDR5 32GB Kit (2x16GB) 6400MHz PC5-51200 CL52 Non-ECC Unbuffered UDIMM 288 Pin PC Computer Desktop Memory Module Ram Supports Intel & AMD TED532G6400C52DC01,32.0,5.0,6400.0,52.0,1.1,teamgroup,1.0,0.0,614.99
G.SKILL Trident Z5 Neo Series DDR5 RAM (AMD Expo) 64GB (2x32GB) 6000MT/s CL32-38-38-96 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3238G32GX2-TZ5N),64.0,5.0,6000.0,32.0,1.4,g.skill,1.0,1.0,845.0
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD Expo) 32GB (2x16GB) 6000MT/s CL26-36-36-96 1.45V Desktop Computer Memory U-DIMM - Matte White (F5-6000J2636H16GX2-TZ5NRW),32.0,5.0,6000.0,26.0,1.45,g.skill,1.0,1.0,599.99
G.SKILL Trident Z5 Royal Neo Series DDR5 RAM (AMD Expo) 64GB (2x32GB) 6000MT/s CL28-36-36-96 1.40V Desktop Computer Memory U-DIMM - Silver (F5-6000J2836G32GX2-TR5NS),64.0,5.0,6000.0,28.0,1.4,g.skill,1.0,1.0,1039.99
V-Color DDR5 SCC 2+2 KIT Manta XFinity 32GB(16GBx2) 8200MHz CUDIMM with RGB Filler kit CL38 1.45V RGB Gaming Desktop Upgrade RAM Memory Module - White/Silver (TMXFCL1682838WS-DW),32.0,5.0,8200.0,38.0,1.45,unknown,1.0,1.0,669.99
【RGB DDR5 RAM】 GIGASTONE Game Turbo 64GB Kit (4x16GB) DDR5 6000MHz PC5-48000 CL40-40-40-76 Intel XMP 3.0 AMD Expo 1.3V UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory - White,64.0,5.0,6000.0,40.0,1.3,unknown,1.0,1.0,1016.99
G.SKILL Ripjaws S5 Series DDR5 RAM (Intel XMP 3.0 & AMD Expo) 64GB (2x32GB) 5200MT/s CL40-40-40-83 1.10V Desktop Computer Memory U-DIMM - Matte Black (F5-5200J4040A32GX2-RS5K),64.0,5.0,5200.0,40.0,1.1,g.skill,1.0,1.0,779.99
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 64GB (2x32GB) 5600MT/s CL36-36-36-89 1.25V Desktop Computer Memory U-DIMM - Matte Black (F5-5600J3636D32GA2-TZ5RK),64.0,5.0,5600.0,36.0,1.25,g.skill,1.0,1.0,909.99
G.SKILL Trident Z5 Royal Series DDR5 RAM (Intel XMP 3.0) 64GB (2x32GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory U-DIMM - Silver (F5-6400J3239G32GX2-TR5S),64.0,5.0,6400.0,32.0,1.4,g.skill,1.0,1.0,1034.99
A-Tech 64GB Kit (2x32GB) DDR5 5600MHz PC5-44800 CL46 UDIMM 2Rx8 Dual Rank 1.1V Non-ECC Unbuffered DIMM 288-Pin Desktop PC/Computer RAM Memory Upgrade Modules,64.0,5.0,5600.0,46.0,1.1,a-tech,1.0,0.0,859.98
OLOy DDR5 RAM 32GB (2x16GB) Black Hairline Blade 6800 MHz CL32 1.45V Gaming UDIMM for Intel (MD5U1668320IRLDA),32.0,5.0,6800.0,32.0,1.45,unknown,1.0,1.0,489.99
【DDR5 RAM】 GIGASTONE Game PRO 32GB Kit (2x16GB) DDR5 6400MHz PC5-51200 CL40-40-40-84 Intel XMP 3.0 AMD Expo 1.35v UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory – White,32.0,5.0,6400.0,40.0,1.35,unknown,1.0,1.0,498.99
G.SKILL Trident Z Neo Series DDR4 RAM (XMP) 32GB (4x8GB) 3600MT/s CL18-22-22-42 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3600C18Q-32GTZN),32.0,4.0,3600.0,18.0,1.35,g.skill,1.0,1.0,329.99
NEMIX RAM 32GB (4X8GB) DDR4 2400MHZ PC4-19200 1Rx8 1.2V CL17 288-PIN Non-ECC UDIMM Unbuffered Desktop Memory KIT,32.0,4.0,2400.0,17.0,1.2,unknown,1.0,0.0,263.49
G.SKILL AEGIS Series DDR4 RAM (XMP) 32GB (4x8GB) 3200MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3200C16Q-32GIS),32.0,4.0,3200.0,16.0,1.35,g.skill,1.0,0.0,269.99
【DDR4 RAM】 GIGASTONE Game PRO 32GB Kit (4x8GB) DDR4 3600MHz PC4-28800 CL 18-22-22-42 Intel XMP 2.0 AMD Ryzen 1.35V UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory - Black,32.0,4.0,3600.0,18.0,1.35,unknown,1.0,1.0,368.99
Timetec 32GB KIT(4x8GB) DDR3L / DDR3 1600MHz (DDR3L-1600) PC3L-12800 / PC3-12800 Non-ECC Unbuffered 1.35V/1.5V CL11 2Rx8 204 Pin SODIMM Laptop Notebook PC Computer Memory RAM Module Upgrade Black PCB,32.0,3.0,1600.0,11.0,1.35,timetec,1.0,0.0,78.99
OWC 32GB (2x16GB) DDR3 1333 PC3-10600 CL9 2Rx4 240-pin 1.5V ECC Registered RDIMM Memory RAM Module Upgrade Kit for Select Workstations or Servers,32.0,3.0,1333.0,9.0,1.5,unknown,1.0,0.0,117.58
"NEMIX RAM 64GB (4X16GB) DDR3 1866MHZ PC4-14900 2Rx4 1.5V 240-PIN ECC RDIMM Registered Server Memory KIT Compatible with Apple Mac Pro 2013 MacPro6,1",64.0,3.0,1866.0,12.0,1.5,unknown,1.0,0.0,139.49
A-Tech 128GB Kit (8x16GB) RAM for HP Integrity rx2800 i2 | DDR3 1066MHz PC3-8500 ECC RDIMM 4Rx4 1.5V Registered Server Memory Upgrade,128.0,3.0,1066.0,9.0,1.5,a-tech,1.0,0.0,459.23
"A-Tech 32GB (2x16GB) RAM for Dell PowerEdge R410, R415, R510, R515, R610, R710, R715, R810, R815, R910 | DDR3 1333MHz ECC-RDIMM PC3-10600 2Rx4 1.5V ECC Registered DIMM Server Memory Upgrade Kit",32.0,3.0,1333.0,11.0,1.5,a-tech,1.0,0.0,114.8
NEMIX RAM 128GB (8X16GB) DDR3 1600MHZ PC3-12800 2Rx4 1.35V 240-PIN ECC RDIMM Registered Server Memory KIT,128.0,3.0,1600.0,11.0,1.35,unknown,1.0,0.0,276.89
32GB KIT (2 x 16GB) for HP-Compaq Workstation Series Z620 Z820. DIMM DDR3 ECC Registered PC3-12800R 1600MHz Dual Rank Server Ram Memory. Genuine A-Tech Brand.,32.0,3.0,1600.0,11.0,1.5,hp,1.0,0.0,104.38
"A-Tech 32GB Kit (2x16GB) RAM for Dell Precision R5500, R7610, T3610, T5600, T7500, T7610 | DDR3 1600MHz PC3-12800 ECC RDIMM 2Rx4 1.5V Registered Server Memory Upgrade",32.0,3.0,1600.0,11.0,1.5,a-tech,1.0,0.0,114.61
"A-Tech 48GB (3x16GB) RAM for Dell PowerEdge R410, R415, R510, R515, R610, R710, R715, R810, R815, R910 | DDR3 1333MHz ECC-RDIMM PC3-10600 2Rx4 1.5V ECC Registered DIMM Server Memory Upgrade Kit",48.0,3.0,1333.0,11.0,1.5,a-tech,1.0,0.0,172.19
"DATO 32GB (16GBx2) RAM, DDR4 3200MHz PC4-25600 CL22 1.2V 288-Pin Non-ECC unbuffered dimm, Desktop Memory Module",32.0,4.0,3200.0,22.0,1.2,unknown,0.0,0.0,261.99
"A-Tech 32GB Kit (2x16GB) RAM for HP ProLiant BL280c G6, BL465c G8, BL490c G7, BL620c G7, DL160se G6, DL180 G6, SL160s G6 | DDR3 1866MHz PC3-14900 ECC RDIMM 2Rx4 1.5V Registered Server Memory Upgrade",32.0,3.0,1866.0,12.0,1.5,a-tech,1.0,0.0,79.98
"A-Tech 32GB Kit (2x16GB) ECC RDIMM Memory for Mac Pro Mid 2010 & Mid 2012 (MacPro5,1) | DDR3 1333MHz Registered DIMM PC3-10600 Dual Rank 2Rx4 1.5V 240 Pin RAM Upgrade",32.0,3.0,1333.0,11.0,1.5,a-tech,1.0,0.0,122.96
A-Tech 128GB Kit (8x16GB) Memory RAM for Dell PowerEdge R610 - DDR3 1866MHz PC3-14900 ECC Registered RDIMM 2Rx4 1.5V - Server,128.0,3.0,1866.0,12.0,1.5,a-tech,1.0,0.0,375.71
TEAMGROUP Elite DDR4 32GB Kit (2 x 16GB) 2666MHz PC4-21300 CL19 Unbuffered Non-ECC 1.2V SODIMM 260-Pin Laptop Notebook PC Computer Memory Module Ram Upgrade - TED432G2666C19DC-S01,32.0,4.0,2666.0,19.0,1.2,teamgroup,1.0,0.0,320.99
Genuine OEM Laptop Ram HMA82GS6CJR8N-VK 32GB (2X16GB) PC4-21300 DDR4-2666MHz Non-ECC Unbuffered CL19 260-Pin SoDimm 1.2V Laptop Memory,32.0,4.0,2666.0,19.0,1.2,unknown,1.0,0.0,256.99
NEMIX RAM 32GB (2X16GB) DDR4 3200MHZ PC4-25600 2Rx8 1.2V CL22 260-PIN ECC SODIMM KIT,32.0,4.0,3200.0,22.0,1.2,unknown,1.0,0.0,284.99
A-Tech 32GB Kit (2x16GB) RAM for Acer Nitro 5 AN515-43 Gaming Laptop | DDR4 2400MHz SODIMM PC4-19200 (PC4-2400T) Memory Upgrade Modules,32.0,4.0,2400.0,15.0,1.35,a-tech,1.0,1.0,259.98
"A-Tech 32GB Kit (2x16GB) RAM for Dell Alienware 13 R3, 15 R3, 17 R4 Laptop | DDR4 2400MHz PC4-19200 SODIMM 2Rx8 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,4.0,2400.0,17.0,1.2,a-tech,1.0,0.0,259.98
A-Tech 32GB RAM Replacement for Kingston KCP548SD8-32 | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC Laptop Memory Module (KCP548SD8-32-ATC),32.0,5.0,4800.0,40.0,1.1,a-tech,0.0,0.0,419.99
32GB 1X32GB DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 262-PIN Non-ECC Unbuffered SODIMM Memory NEMIX RAM Compatible with Dell Pro Max 16 Laptop,32.0,5.0,5600.0,46.0,1.1,unknown,0.0,0.0,599.99
Factory Original 32GB (1x32GB) Compatible for ASUS TUF Gaming A15 FA507RE-A15.R73050T Laptop DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v Notebook Memory Module Upgrade RAM Adamanta,32.0,5.0,4800.0,40.0,1.1,adamanta,0.0,1.0,465.5
"Factory Original 32GB (1x32GB) Compatible with Dell Latitude, Inspiron, XPS, Alienware Laptop Notebook DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v 262 Pin Memory Module Upgrade RAM Adamanta",32.0,5.0,4800.0,40.0,1.1,adamanta,0.0,0.0,465.5
32GB 1X32GB DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 262-PIN Non-ECC Unbuffered SODIMM Laptop PC Memory NEMIX RAM High Performance Memory Solutions,32.0,5.0,4800.0,40.0,1.1,unknown,0.0,0.0,589.99
Axiom 32GB DDR5 SDRAM Memory Module - for Notebook - 32 GB - DDR5-5600/PC5-44800 DDR5 SDRAM - 5600 MHz - CL46-1.10 V - TAA Compliant - 262-pin - SoDIMM,32.0,5.0,5600.0,46.0,1.1,unknown,0.0,0.0,563.6
Adamanta 32GB (1x32GB) Compatible for ASUS TUF Dash F15 FX517ZC Gaming Laptop DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v Notebook Memory Module Upgrade RAM,32.0,5.0,4800.0,40.0,1.1,adamanta,0.0,1.0,435.5
A-Tech 32GB RAM for HP OMEN Transcend 16-u1047nr Gaming Laptop | DDR5 5600MHz PC5-44800 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,5.0,5600.0,36.0,1.1,a-tech,0.0,1.0,459.99
"【DDR5 RAM Laptop Only】 GIGASTONE 32GB DDR5 5600MHz Laptop RAM – PC5-44800 CL46-46-46-90, 1.1V SODIMM 262-Pin Unbuffered Non-ECC High-Performance Notebook Memory Upgrade",32.0,5.0,5600.0,46.0,1.1,unknown,0.0,0.0,512.99
DDR5 RAM 64GB (2x32GB) 5600MHz PC5-44800 CL46 1.1V SODIMM 262-Pin Laptop/Notebook RAM Memory Modules,64.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,799.0
"A-Tech 32GB RAM for ASUS ROG Zephyrus M16 (2022) GU603, GU603Z, GU603ZE, GU603ZM, GU603ZW Gaming Laptop | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,4800.0,32.0,1.1,a-tech,0.0,1.0,449.99
OWC 64GB (2x32GB) DDR5 5600 PC5-44800 CL46 2Rx8 262-pin 1.1V Non-ECC SODIMM Memory RAM Module Upgrade Kit for Select Laptops or All-in-One Systems,64.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,1196.38
32GB KVR56S46BD8/32 Replacement for Kingston 262-Pin DDR5 5600MHz SODIMM Memory,32.0,5.0,5600.0,42.0,1.1,kingston,0.0,0.0,547.95
Adamanta 32GB (1x32GB) Compatible for ASUS Vivobook Pro 15X K6501ZM-EB74 Laptop DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v Notebook Memory Module Upgrade RAM,32.0,5.0,4800.0,40.0,1.1,adamanta,0.0,0.0,435.5
A-Tech 32GB RAM Replacement for Kingston KVR48S40BD8K2-64 | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC Laptop Memory Module (KVR48S40BD8K2-64-ATC),32.0,5.0,4800.0,40.0,1.1,a-tech,0.0,0.0,419.99
"A-Tech 32GB Kit (2x16GB) RAM for ASUS ROG Strix Scar 18 (2025) G835, G835LR, G835LW, G835LX Gaming Laptop | DDR5 5600MHz PC5-44800 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,479.98
"A-Tech 32GB Kit (2x16GB) RAM for ASUS TUF Gaming F16 (2025) FX608, FX608LP, FX608JPR Laptop | DDR5 5600MHz PC5-44800 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,479.98
