title,Capacity_GB,Generation,Speed_MHz,Latency,Brand,Is_kit,Is_gaming,Final_Price
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with ASUS Pro WS WRX90E SAGE SE Workstation Motherboard,32.0,5.0,4800.0,40,Unknown,1.0,0.0,1078.99
Patriot Viper Elite 5 DDR5 RAM 32GB (2X16GB) 6000MT/s CL30 1.35v UDIMM Desktop Gaming Memory KitCompatible with Intel XMP/AMD Expo - VEB532G6030KW,32.0,5.0,6000.0,30,Patriot,1.0,1.0,421.49
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD Expo & Intel XMP 3.0) 32GB (2x16GB) 6000MT/s CL36-36-36-96 1.35V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3636F16GX2-TZ5NR),32.0,5.0,6000.0,36,G.SKILL,1.0,1.0,479.99
Silicon Power DDR5 32GB (2x16GB) Zenith 6000MT/s (PC5-48000) 288-pin CL30 1.35V UDIMM Desktop Memory Module RAM SU032GXLWU60AFDGSW White,32.0,5.0,6000.0,30,Unknown,1.0,0.0,449.97
"Crucial 32GB DDR5 RAM Kit (2x16GB), 4800MHz (PC5-38400) CL40 Desktop Memory, UDIMM 288-Pin, Compatible with 13th Gen Intel Core and AMD Ryzen 7000 - CT2K16G48C40U5",32.0,5.0,4800.0,40,Crucial,1.0,0.0,447.95
【DDR5 RAM】 GIGASTONE Game PRO 32GB Kit (2x16GB) DDR5 6000MHz PC5-48000 CL40-40-40-76 Intel XMP 3.0 AMD Expo 1.3V UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory - White,32.0,5.0,6000.0,40,Unknown,1.0,1.0,508.99
KLEVV Bolt V DDR5 32GB (2x16GB) 6000MHz CL30 SK Hynix A-Die 1.35V Gaming Desktop Ram Memory XMP 3.0 / AMD Expo Ready (KD5AGUA80-60A300H),32.0,5.0,6000.0,30,SK Hynix,1.0,1.0,479.99
【DDR5 RAM】 GIGASTONE Game PRO 128GB Kit (4x32GB) DDR5 6000MHz PC5-48000 CL40-40-40-76 Intel XMP 3.0 AMD Expo 1.3v UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory – Black,128.0,5.0,6000.0,40,Unknown,1.0,1.0,1968.99
Kingsnake ANACOMDA DDR5 RAM 32GB (2 x 16GB) 6000MHz CL38 288-Pin Desktop Memory with Heatsink - Made in Taiwan,32.0,5.0,6000.0,38,Unknown,1.0,1.0,357.99
CORSAIR Vengeance RGB RS DDR5 RAM 64GB (2x32GB) 6000MHz CL40-50-50-96 1.35V AMD EXPO Intel XMP Computer Desktop Memory – Gray (CMG64GX5M2D6000Z40),64.0,5.0,6000.0,40,CORSAIR,1.0,1.0,926.99
TEAMGROUP T-Force Vulcan DDR5 32GB (2x16GB) 6000MHz (PC5-48000) CL38 Intel XMP 3.0 & AMD Expo Compatible Desktop Memory Module Ram Red FLRD532G6000HC38JDC01,32.0,5.0,6000.0,38,TEAMGROUP,1.0,1.0,489.99
Patriot Memory Viper Xtreme 5 MPOWER DDR5 RGB RAM 32GB (2X16GB) 6000MT/s CL30 1.35v UDIMM Desktop Gaming Memory Kit Compatible with Intel XMP/AMD Expo - PVXR532G60C30KM,32.0,5.0,6000.0,30,Patriot Memory,1.0,1.0,469.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD Expo & Intel XMP 3.0) 32GB (2x16GB) 6000MT/s CL30-38-38-96 1.35V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3038F16GX2-TZ5NR),32.0,5.0,6000.0,30,G.SKILL,1.0,1.0,519.99
Kingston FURY Beast 32GB (2x16GB) 5200MT/s DDR5 CL40 Kit of 2 Desktop Memory KF552C40BBK2-32,32.0,5.0,5200.0,40,Kingston,1.0,1.0,441.69
CORSAIR Vengeance DDR5 32GB (2x16GB) DDR5 6000MHz CL36 AMD Expo Intel XMP iCUE Compatible Computer Memory – Gray (CMK32GX5M2E6000Z36),32.0,5.0,6000.0,36,CORSAIR,1.0,1.0,430.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD EXPO) 32GB (2x16GB) 6000MT/s CL30-36-36-96 1.35V Desktop Computer Memory U-DIMM - Matte White (F5-6000J3036F16GX2-TZ5NRW),32.0,5.0,6000.0,30,G.SKILL,1.0,1.0,505.0
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD Expo) 64GB (2x32GB) 6000MT/s CL30-40-40-96 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3040G32GX2-TZ5NR),64.0,5.0,6000.0,30,G.SKILL,1.0,1.0,949.99
G.SKILL Trident Z5 Neo Series DDR5 RAM (AMD EXPO) 32GB (2x16GB) 6000MT/s CL30-38-38-96 1.35V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3038F16GX2-TZ5N),32.0,5.0,6000.0,30,G.SKILL,1.0,1.0,519.99
Patriot Memory Viper Xtreme 5 DDR5 RAM 32GB (2X16GB) 6000MT/s CL30 1.35v UDIMM Desktop Gaming Memory Kit Compatible with Intel XMP/AMD Expo - PVX532G60C30K,32.0,5.0,6000.0,30,Patriot Memory,1.0,1.0,449.99
Patriot Memory Viper Elite 5 RGB DDR5 RAM 32GB (1X32GB) 6000MT/s CL42 1.35v UDIMM Desktop Gaming Memory Compatible with Intel XMP/AMD Expo - PVER532G60C42W,32.0,5.0,6000.0,42,Patriot Memory,0.0,1.0,431.99
"Crucial 32GB DDR5 RAM Kit (2x16GB), 4800MHz CL40 Laptop Memory - Compatible with Intel 12th Gen and AMD Processors - CT2K16G48C40S5",32.0,5.0,4800.0,40,Crucial,1.0,0.0,368.0
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD EXPO) 32GB (2x16GB) 6000MT/s CL28-36-36-96 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J2836G16GX2-TZ5NR),32.0,5.0,6000.0,28,G.SKILL,1.0,1.0,559.99
"fanxiang SODIMM DDR5 4800MHz RAM 64GB Kit (2 x 32GB),CL40 1.1V SODIMM 262 Pin Laptop Memory Module Ram,Memory for Enhanced Gaming Performance and Smooth Multitasking",64.0,5.0,4800.0,40,Unknown,1.0,1.0,619.99
G.SKILL Ripjaws S5 Series DDR5 RAM (Intel XMP 3.0 & AMD Expo) 64GB (2x32GB) 6000MT/s CL36-36-36-96 1.35V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3636F32GX2-RS5K),64.0,5.0,6000.0,36,G.SKILL,1.0,1.0,869.99
"AGI UD858 TURBOJET RGB DDR5 6000MHz 32GB(2x16GB) CL30-40-40-96 1.35V, Intel XMP 3.0 and AMD Expo Desktop Computer Memory - AGI6APC16UD858",32.0,5.0,6000.0,30,Unknown,1.0,1.0,639.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD Expo) 64GB (2x32GB) 6000MT/s CL30-36-36-96 1.40V Desktop Computer Memory U-DIMM - Matte White (F5-6000J3036G32GX2-TZ5NRW),64.0,5.0,6000.0,30,G.SKILL,1.0,1.0,1014.99
Kingston FURY Beast RGB 32GB (2x16GB) 6400MT/s DDR5 CL32 Desktop Memory | AMD EXPO | Kit of 2 | KF564C32BBEAK2-32,32.0,5.0,6400.0,32,Kingston,1.0,1.0,540.0
Silicon Power DDR5 32GB (2x16GB) Storm RGB 6000MT/s (PC5-48000) 288-pin CL36 1.35V UDIMM Desktop Memory Module RAM SU032GXLWU60CFDKSN Gray,32.0,5.0,6000.0,36,Unknown,1.0,1.0,429.97
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0 & AMD Expo) 32GB (2x16GB) 6000MT/s CL36-36-36-96 1.35V Desktop Computer Memory U-DIMM - Metallic Silver (F5-6000J3636F16GX2-TZ5RS),32.0,5.0,6000.0,36,G.SKILL,1.0,1.0,479.99
Silicon Power DDR5 32GB (2x16GB) Zenith 6000MT/s (PC5-48000) 288-pin CL30 1.35V UDIMM Desktop Memory Module RAM SU032GXLWU60AFDEEC Black,32.0,5.0,6000.0,30,Unknown,1.0,0.0,439.97
G.SKILL Trident Z5 Neo Series DDR5 RAM (AMD Expo & Intel XMP 3.0) 32GB (2x16GB) 6000MT/s CL36-36-36-96 1.35V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3636F16GX2-TZ5N),32.0,5.0,6000.0,36,G.SKILL,1.0,1.0,564.52
Corsair Vengeance DDR5 RAM 64GB (2x32GB) 6000MHz CL40-50-50-96 1.35V Intel XMP 3.0 Computer Memory – Black (CMK64GX5M2D6000C40),64.0,5.0,6000.0,40,Corsair,1.0,1.0,852.83
Patriot Viper Xtreme 5 RGB DDR5 RAM 32GB (2X16GB) 8000MHz CL38 1.45v UDIMM Desktop Gaming Memory Kit Compatible with Intel XMP - PVXR532G80C38K,32.0,5.0,8000.0,38,Patriot,1.0,1.0,699.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD Expo) 32GB (2x16GB) 6000MT/s CL26-36-36-96 1.45V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J2636H16GX2-TZ5NR),32.0,5.0,6000.0,26,G.SKILL,1.0,1.0,599.99
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 8000MT/s CL38-48-48-128 1.45V Desktop Computer Memory U-DIMM - Matte Black (F5-8000J3848H16GX2-TZ5RK),32.0,5.0,8000.0,38,G.SKILL,1.0,1.0,549.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD Expo) 32GB (2x16GB) 6000MT/s CL28-36-36-96 1.40V Desktop Computer Memory U-DIMM - Matte White (F5-6000J2836G16GX2-TZ5NRW),32.0,5.0,6000.0,28,G.SKILL,1.0,1.0,529.99
Timetec 16GB Kit (2x8GB) DDR4 2666MHz (PC4-21300) Non-ECC Unbuffered 1.2V CL19 260 Pin SODIMM Laptop Notebook Memory RAM Module Upgrade (16GB Kit (2x8GB)),16.0,4.0,2666.0,19,Timetec,1.0,0.0,117.99
KLEVV CRAS V RGB DDR5 32GB (2x16GB) 6000MHz CL30 SK Hynix A-Die 1.35V Gaming Desktop Ram Memory XMP 3.0 / AMD Expo Ready - Black (KD5AGUA80-60A300G),32.0,5.0,6000.0,30,SK Hynix,1.0,1.0,499.99
"Lexar ARES Gen2 RGB DDR5 RAM 32GB Kit (2x16GB) 6400MHz CL30, 288-Pin UDIMM Desktop Memory, PC Gaming Computer Memory, for Intel XMP 3.0/AMD EXPO/CL30-38-38-76/1.4V(LD5U16G64C30BR-RGD)",32.0,5.0,6400.0,30,Unknown,1.0,1.0,479.99
"DATO DDR5 UDIMM 32GB Kit 16GBx2 Desktop RAM 5600MHz PC5-44800 CL46 1.1V 288-Pin Non-ECC unbuffered dimm, Desktop Memory Module",32.0,5.0,5600.0,46,Unknown,1.0,0.0,498.99
G.SKILL Ripjaws S5 Series DDR5 RAM (Intel XMP 3.0 & AMD Expo) 32GB (2x16GB) 5200MT/s CL40-40-40-83 1.10V Desktop Computer Memory U-DIMM - Matte Black (F5-5200J4040A16GX2-RS5K),32.0,5.0,5200.0,40,G.SKILL,1.0,1.0,459.99
"Acer Predator Vesta II RGB DDR5 RAM 64GB (32GBx2) 6000MHz CL30 PC5-48000, Intel XMP 3.0 AMD EXPO Compatible Computer Memory, Black BL.9BWWR.334",64.0,5.0,6000.0,30,Unknown,0.0,1.0,959.99
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 7600MT/s CL36-46-46-121 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-7600J3646G16GX2-TZ5RK),32.0,5.0,7600.0,36,G.SKILL,1.0,1.0,534.99
CORSAIR Vengeance SODIMM DDR5 RAM 32GB (1x32GB) 5600MHz CL48 Intel XMP iCUE Compatible Computer Memory - Black (CMSX32GX5M1A5600C48),32.0,5.0,5600.0,48,CORSAIR,0.0,1.0,389.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD Expo) 32GB (2x16GB) 6400MT/s CL30-39-39-102 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6400J3039G16GX2-TZ5NR),32.0,5.0,6400.0,30,G.SKILL,1.0,1.0,549.99
G.SKILL Ripjaws M5 RGB Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 6400MT/s CL36-48-48-102 1.35V Desktop Computer Memory U-DIMM - Matte White (F5-6400J3648F16GX2-RM5RW),32.0,5.0,6400.0,36,G.SKILL,1.0,1.0,509.99
G.SKILL Ripjaws M5 RGB Series DDR5 RAM (Intel XMP 3.0) 64GB (2x32GB) 6000MT/s CL30-40-40-96 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3040G32GX2-RM5RK),64.0,5.0,6000.0,30,G.SKILL,1.0,1.0,949.99
G.SKILL Trident Z Neo Series DDR4 RAM (XMP) 32GB (2x16GB) 3600MT/s CL16-19-19-39 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3600C16D-32GTZNC),32.0,4.0,3600.0,16,G.SKILL,1.0,1.0,319.99
G.SKILL RipjawsV Series DDR4 RAM (XMP) 32GB (2x16GB) 3600MT/s CL16-19-19-39 1.35V Intel AMD Desktop Computer Memory U-DIMM - Black (F4-3600C16D-32GVKC),32.0,4.0,3600.0,16,G.SKILL,1.0,1.0,319.99
A-Tech 8GB DDR4 2666 MHz UDIMM PC4-21300 (PC4-2666V) CL19 DIMM Non-ECC Desktop RAM Memory Module,8.0,4.0,2666.0,19,A-Tech,0.0,0.0,64.99
A-Tech 8GB DDR4 3200 MHz UDIMM PC4-25600 (PC4-3200AA) CL22 DIMM Non-ECC Desktop RAM Memory Module,8.0,4.0,3200.0,22,A-Tech,0.0,0.0,74.99
A-Tech 8GB DDR4 2400 MHz UDIMM PC4-19200 (PC4-2400T) CL17 DIMM Non-ECC Desktop RAM Memory Module,8.0,4.0,2400.0,17,A-Tech,0.0,0.0,60.99
Crucial RAM 8GB DDR4 2666 MHz CL19 Desktop Memory CT8G4DFRA266,8.0,4.0,2666.0,19,Crucial,0.0,0.0,68.94
Timetec 8GB DDR4 2133MHz PC4-17000 Non-ECC Unbuffered 1.2V CL15 1Rx8 Single Rank 288 Pin UDIMM Desktop PC Computer Memory RAM Module Upgrade (8GB),8.0,4.0,2133.0,15,Timetec,0.0,0.0,60.99
Timetec 8GB DDR4 2666MHz PC4-21300 Non-ECC Unbuffered 1.2V CL19 1Rx8 Single Rank 288 Pin UDIMM Desktop PC Computer Memory RAM Module Upgrade (8GB),8.0,4.0,2666.0,19,Timetec,0.0,0.0,60.99
Kingston Fury Beast 8GB 3200MHz DDR4 CL16 Desktop Memory Single Module KF432C16BB/8,8.0,4.0,3200.0,16,Kingston,0.0,1.0,79.0
DDR4 RAM 8GB 3200MHz Desktop RAM PC4-25600 UDIMM Non-ECC Unbuffered 1.35V 288 Pin CL16 Desktop Computer Memory Upgrade Module Support XMP 2.0 Auto Overclocking (Black),8.0,4.0,3200.0,16,Unknown,0.0,1.0,68.99
SAMSUNG 8GB DDR4 PC4-21300 2666MHz 288 PIN UDIMM 1.2V CL 19 Desktop ram Memory Module M378A1K43DB2-CTD,8.0,4.0,2666.0,19,SAMSUNG,0.0,0.0,63.0
OLOy DDR4 RAM 16GB (2x8GB) Black Owl 2666 MHz CL19 1.2V 288-Pin Desktop UDIMM (MD4U0826190BJ0DA),16.0,4.0,2666.0,19,Unknown,1.0,0.0,111.99
A-Tech 8GB RAM Replacement for CT8G4DFS824A | DDR4 2400MHz PC4-19200 (PC4-2400T) CL17 UDIMM 1Rx8 1.2V Non-ECC DIMM 288-Pin Desktop Memory Module,8.0,4.0,2400.0,17,A-Tech,0.0,0.0,64.99
A-Tech 8GB DDR4 2133 MHz UDIMM PC4-17000 (PC4-2133P) CL15 DIMM Non-ECC Desktop RAM Memory Module,8.0,4.0,2133.0,15,A-Tech,0.0,0.0,60.99
Samsung 8GB DDR4 2400MHz PC4-19200 (PC4-2400T) CL17 UDIMM 1Rx8 Single Rank 1.2V Non-ECC DIMM 288-Pin Desktop PC RAM Memory,8.0,4.0,2400.0,17,Samsung,0.0,0.0,68.56
Timetec 16GB DDR4 3200MHz (or 2933MHz or 2666MHz) PC4-25600 Non-XMP CL22 1.2V Non-ECC Unbuffered 2Rx8 Dual Rank 288 Pin UDIMM Desktop PC Computer Memory RAM Module Upgrade (16GB),16.0,4.0,3200.0,22,Timetec,0.0,0.0,125.99
TEAMGROUP Elite DDR4 8GB Single 3200MHz PC4-25600 CL22 Unbuffered Non-ECC 1.2V SODIMM 260-Pin Laptop Notebook PC Computer Memory Module Ram Upgrade - TED48G3200C22-S01,8.0,4.0,3200.0,22,TEAMGROUP,0.0,0.0,69.99
A-Tech 8GB RAM Replacement for CT2K8G4DFS824A | DDR4 2400MHz PC4-19200 (PC4-2400T) CL17 UDIMM 1Rx8 1.2V Non-ECC DIMM 288-Pin Desktop Memory Module,8.0,4.0,2400.0,17,A-Tech,0.0,0.0,64.99
8GB (1X8GB) DDR4 2400MHZ PC4-19200 UDIMM 1Rx8 1.2V CL17 288-PIN Non-ECC Unbuffered Desktop PC Computer Memory,8.0,4.0,2400.0,17,Unknown,0.0,0.0,65.99
8GB (1X8GB) DDR4 2666MHZ PC4-21300 UDIMM 1Rx8 1.2V CL19 288-PIN Non-ECC Unbuffered Desktop PC Computer Memory,8.0,4.0,2666.0,19,Unknown,0.0,0.0,65.99
CORSAIR Vengeance LPX DDR4 RAM 16GB (2x8GB) 3200MHz CL16-20-20-38 1.35V Intel AMD Desktop Computer Memory - Black (CMK16GX4M2E3200C16),16.0,4.0,3200.0,16,CORSAIR,1.0,1.0,142.99
Timetec 8GB DDR4 3200MHz (or 2933MHz or 2666MHz) PC4-25600 Non-XMP CL22 1.2V Non-ECC Unbuffered 1Rx8 Single Rank 288 Pin UDIMM Desktop PC Computer Memory RAM Module Upgrade (8GB),8.0,4.0,3200.0,22,Timetec,0.0,0.0,70.99
KLEVV DDR4 8GB (1x8GB) 3200MHz CL22 1.2V UDIMM Desktop Ram Memory SK Hynix Chip (KD48GU880-32N220A),8.0,4.0,3200.0,22,SK Hynix,0.0,0.0,78.99
"KingBank Computer Desktop Memory Ram DDR4 8GB 3200MHZ CL16 1.35V XMP2.0 Overclocking with Heatsink for PC Gaming/Office/PS,Silver",8.0,4.0,3200.0,16,Unknown,0.0,1.0,79.99
A-Tech 16GB (2x8GB) DDR4 2400 MHz UDIMM PC4-19200 (PC4-2400T) CL17 DIMM Non-ECC Desktop RAM Memory Modules,16.0,4.0,2400.0,17,A-Tech,1.0,0.0,121.98
Timetec 16GB KIT(2x8GB) DDR4 2400MHz PC4-19200 Non-ECC Unbuffered 1.2V CL17 1Rx8 Single Rank 288 Pin UDIMM Desktop PC Computer Memory RAM Module Upgrade (16GB KIT(2x8GB)),16.0,4.0,2400.0,17,Timetec,1.0,0.0,119.99
TEAMGROUP Elite DDR4 16GB Kit (2 x 8GB) 3200MHz (PC4-25600) CL22 Unbuffered Non-ECC 1.2V UDIMM 288 Pin PC Computer Desktop Memory Module Ram Upgrade - TED416G3200C22DC01,16.0,4.0,3200.0,22,TEAMGROUP,1.0,0.0,138.99
Samsung 16GB (2x8GB) DDR4 2666MHz DIMM PC4-21300 UDIMM Non-ECC 1Rx8 1.2V CL19 288-Pin Desktop Computer RAM Memory Upgrade Kit M378A1K43CB2-CTD,16.0,4.0,2666.0,19,Samsung,1.0,0.0,129.99
Samsung 8GB DDR4 3200MHz PC4-25600 (PC4-3200AA) CL22 UDIMM 1Rx16 Single Rank 1.2V Non-ECC DIMM 288-Pin Desktop PC RAM Memory,8.0,4.0,3200.0,22,Samsung,0.0,0.0,88.99
G.SKILL RipjawsV Series DDR4 RAM (XMP) 16GB (2x8GB) 3600MT/s CL18-22-22-42 1.35V Intel AMD Desktop Computer Memory U-DIMM - Black (F4-3600C18D-16GVK),16.0,4.0,3600.0,18,G.SKILL,1.0,0.0,159.99
G.SKILL RipjawsV Series DDR4 RAM 8GB (1x8GB) 2666MT/s CL19-19-19-43 1.20V Intel AMD Desktop Computer Memory U-DIMM - Red (F4-2666C19S-8GVR),8.0,4.0,2666.0,19,G.SKILL,0.0,0.0,84.99
Samsung 8GB DDR4 2666MHz PC4-21300 (PC4-2666V) CL19 UDIMM 1Rx8 Single Rank 1.2V Non-ECC DIMM 288-Pin Desktop PC RAM Memory,8.0,4.0,2666.0,19,Samsung,0.0,0.0,64.0
TEAMGROUP T-Force Delta RGB DDR4 16GB (2x8GB) 3200MHz (PC4-25600) CL16 Desktop Memory Module ram Black - TF3D416G3200HC16CDC01,16.0,4.0,3200.0,16,TEAMGROUP,1.0,1.0,157.99
Patriot Viper Elite II DDR4 RAM 8GB (1X8GB) 3200MHz CL18 1.35v UDIMM Desktop Gaming Memory Module Compatible with XMP - PVE248G320C8,8.0,4.0,3200.0,18,Patriot,0.0,1.0,78.99
Kingston Technology ValueRAM 8GB 2400MHz DDR4 Non-ECC CL17 DIMM 1Rx8 Desktop Memory (KVR24N17S8/8),8.0,4.0,2400.0,17,Kingston,0.0,0.0,64.78
G.SKILL Trident Z Neo Series DDR4 RAM (XMP) 16GB (2x8GB) 3600MT/s CL16-19-19-39 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3600C16D-16GTZNC),16.0,4.0,3600.0,16,G.SKILL,1.0,1.0,169.99
"SAMSUNG 8GB DDR4 PC4-19200, 2400MHZ, 288 PIN DIMM, 1.2V, CL 17 Desktop RAM Memory Module M378A1K43BB2-CRC",8.0,4.0,2400.0,17,SAMSUNG,0.0,0.0,69.96
"DATO DDR4 RAM 8GB 3200MHz, PC4-25600 CL22 1.2V 288-Pin Non-ECC unbuffered dimm, Desktop Memory Module",8.0,4.0,3200.0,22,Unknown,0.0,0.0,97.99
Samsung 8GB (2x4GB) DDR4 3200MHz PC4-25600 (PC4-3200AA) CL22 UDIMM 1Rx16 Single Rank 1.2V Non-ECC DIMM 288-Pin Desktop PC RAM Memory,8.0,4.0,3200.0,22,Samsung,1.0,0.0,115.43
A-Tech 8GB RAM Replacement for CT8G4DFRA32A | DDR4 3200MHz PC4-25600 (PC4-3200AA) CL22 UDIMM 1.2V Non-ECC DIMM 288-Pin Desktop Memory Module,8.0,4.0,3200.0,22,A-Tech,0.0,0.0,89.99
Samsung 8GB DDR4 2133MHz PC4-17000 (PC4-2133P) CL15 UDIMM 1Rx8 Single Rank 1.2V Non-ECC DIMM 288-Pin Desktop PC RAM Memory,8.0,4.0,2133.0,15,Samsung,0.0,0.0,66.99
Samsung 8GB DDR4 3200MHz PC4-25600 (PC4-3200AA) CL22 UDIMM 1Rx8 Single Rank 1.2V Non-ECC DIMM 288-Pin Desktop PC RAM Memory,8.0,4.0,3200.0,22,Samsung,0.0,0.0,87.79
Samsung 8GB DDR4 2133MHz PC4-17000 (PC4-2133P) CL15 UDIMM 2Rx8 Dual Rank 1.2V Non-ECC DIMM 288-Pin Desktop PC RAM Memory,8.0,4.0,2133.0,15,Samsung,0.0,0.0,66.99
G.SKILL RipjawsV Series DDR4 RAM (XMP) 16GB (2x8GB) 3600MT/s CL16-19-19-39 1.35V Intel AMD Desktop Computer Memory U-DIMM - Black (F4-3600C16D-16GVKC),16.0,4.0,3600.0,16,G.SKILL,1.0,1.0,169.99
G.SKILL RipjawsV Series DDR4 RAM 16GB (2x8GB) 2400MT/s CL17-17-17-39 1.20V Intel AMD Desktop Computer Memory U-DIMM - Red (F4-2400C17D-16GVR),16.0,4.0,2400.0,17,G.SKILL,1.0,0.0,139.99
G.SKILL AEGIS Series DDR4 RAM (XMP) 8GB (1x8GB) 3000MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3000C16S-8GISB),8.0,4.0,3000.0,16,G.SKILL,0.0,1.0,82.99
NEMIX RAM 8GB (1X8GB) DDR4 3200MHZ PC4-25600 1Rx8 1.2V CL22 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory Compatible with GIGABYTE TRX40 AORUS Xtreme Motherboard,8.0,4.0,3200.0,22,Unknown,0.0,0.0,69.99
A-Tech 128GB (4x32GB) DDR4 2666 MHz UDIMM PC4-21300 (PC4-2666V) CL19 DIMM 2Rx8 Non-ECC Desktop RAM Memory Modules,128.0,4.0,2666.0,19,A-Tech,1.0,0.0,879.96
Samsung 8GB (2x4GB) DDR4 2133MHz PC4-17000 (PC4-2133P) CL15 UDIMM 1Rx8 Single Rank 1.2V Non-ECC DIMM 288-Pin Desktop PC RAM Memory,8.0,4.0,2133.0,15,Samsung,1.0,0.0,88.96
G.SKILL Trident Z RGB Series DDR4 RAM (XMP) 16GB (2x8GB) 3600MT/s CL18-22-22-42 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3600C18D-16GTZR),16.0,4.0,3600.0,18,G.SKILL,1.0,1.0,174.99
Kingston ValueRAM 8GB 2133MHz DDR4 Non-ECC CL15 DIMM 1Rx8 Desktop Memory (KVR21N15S8/8),8.0,4.0,2133.0,15,Kingston,0.0,0.0,74.78
Samsung 8GB (2x4GB) DDR4 2400MHz PC4-19200 (PC4-2400T) CL17 UDIMM 1Rx16 Single Rank 1.2V Non-ECC DIMM 288-Pin Desktop PC RAM Memory,8.0,4.0,2400.0,17,Samsung,1.0,0.0,89.04
G.SKILL RipjawsV Series DDR4 RAM (XMP) 16GB (2x8GB) 3000MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM - Red (F4-3000C16D-16GVRB),16.0,4.0,3000.0,16,G.SKILL,1.0,1.0,149.99
Samsung 16GB (2x8GB) DDR4 2666MHz PC4-21300 (PC4-2666V) CL19 UDIMM 1Rx8 Single Rank 1.2V Non-ECC DIMM 288-Pin Desktop PC RAM Memory,16.0,4.0,2666.0,19,Samsung,1.0,0.0,139.98
OWC 8GB DDR4 3200MHz PC4-25600 CL22 1.2V 288pin Non-ECC UDIMM Memory RAM Compatible with Dell Inspiron 3020 3020S 3880 3891 3910,8.0,4.0,3200.0,22,OWC,0.0,0.0,69.99
OLOy DDR4 RAM 16GB (2x8GB) Black Owl 3200 MHz CL22 1.2V 288-Pin Desktop UDIMM (MD4U0832220BHKDA),16.0,4.0,3200.0,22,Unknown,1.0,0.0,130.99
A-Tech 8GB RAM Replacement for CT8G4DFRA266 | DDR4 2666MHz PC4-21300 (PC4-2666V) CL19 UDIMM 1.2V Non-ECC DIMM 288-Pin Desktop Memory Module,8.0,4.0,2666.0,19,A-Tech,0.0,0.0,68.99
OLOy DDR4 RAM 16GB (2x8GB) Black Warhawk Aura Sync RGB 3600 MHz CL18 1.35V 288-Pin Desktop Gaming UDIMM (MD4U0836181BE0DA),16.0,4.0,3600.0,18,Unknown,1.0,1.0,142.99
G.SKILL AEGIS Series DDR4 RAM (XMP) 16GB (2x8GB) 3000MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3000C16D-16GISB),16.0,4.0,3000.0,16,G.SKILL,1.0,1.0,149.99
G.SKILL AEGIS Series DDR4 RAM (XMP) 16GB (2x8GB) 3200MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3200C16D-16GIS),16.0,4.0,3200.0,16,G.SKILL,1.0,1.0,149.99
Patriot Viper Steel DDR4 RAM 16GB (2X8GB) 3600MHz CL18 1.35v UDIMM Desktop Gaming Memory Kit Compatible with XMP - PVS416G360C8K,16.0,4.0,3600.0,18,Patriot,1.0,1.0,151.99
